workflow_path,workflow_file_id,workflow_name,category,product_visible,mode_id,mode_label,applicable,inputs,required_inputs,input_types,expected_execution_path,expected_output,node_types,external_or_service_dependencies,relevant_ui_screens,static_preflight,preflight_valid,preflight_node_count,preflight_error_count,preflight_warning_count,preflight_issue_codes,happy_path,invalid_input,boundary,repeat_execution,retry_recovery,refresh_persistence,ui,performance,result,reason
workflows/reference/generated/horizonhtmlproposalrenderer/example_01.yaml,example_01,Reference HorizonHTMLProposalRenderer 01,reference_generated,False,knowledge,Knowledge Studio,False,"[""metadata"", ""citation_registry"", ""evidence_qa"", ""evidence_blockers"", ""verified_claims"", ""scientific_synthesis"", ""call_intelligence"", ""call_coverage"", ""proposal_blueprint"", ""truth_graph"", ""evidence_consistency"", ""concept_note"", ""draft_1_1"", ""draft_1_2"", ""draft_2_1"", ""draft_2_2_2_3"", ""draft_3_1"", ""draft_3_2"", ""generate_figure_oro_chain"", ""generate_figure_impact_pathways"", ""generate_figure_workplan"", ""generate_figure_methodology""]","[""metadata"", ""citation_registry"", ""evidence_qa"", ""evidence_blockers"", ""call_coverage"", ""truth_graph"", ""evidence_consistency"", ""concept_note"", ""draft_1_1"", ""draft_1_2"", ""draft_2_1"", ""draft_2_2_2_3"", ""draft_3_1"", ""draft_3_2""]","{""metadata"": ""json"", ""citation_registry"": ""json"", ""evidence_qa"": ""json"", ""evidence_blockers"": ""json"", ""verified_claims"": ""json"", ""scientific_synthesis"": ""text"", ""call_intelligence"": ""json"", ""call_coverage"": ""json"", ""proposal_blueprint"": ""json"", ""truth_graph"": ""json"", ""evidence_consistency"": ""json"", ""concept_note"": ""file"", ""draft_1_1"": ""text"", ""draft_1_2"": ""text"", ""draft_2_1"": ""text"", ""draft_2_2_2_3"": ""text"", ""draft_3_1"": ""text"", ""draft_3_2"": ""text"", ""generate_figure_oro_chain"": ""json"", ""generate_figure_impact_pathways"": ""json"", ""generate_figure_workplan"": ""json"", ""generate_figure_methodology"": ""json""}",declared graph with 23 edge records,[],"[""FigureEmbedder"", ""HorizonDOCXProposalRenderer"", ""HorizonEvaluationAgent"", ""HorizonHTMLProposalRenderer"", ""HumanInLoopAgent"", ""Literal"", ""ProposalSubmissionGate"", ""RouterAgent"", ""ScientificSkillAgent"", ""TextAssemblerAgent"", ""TransformAgent"", ""WorkflowFileLoader""]","[""WorkflowFileLoader""]",[],PASS,True,26,0,0,[],NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,This top-level product mode does not execute workflows.
workflows/reference/generated/horizonhtmlproposalrenderer/example_01.yaml,example_01,Reference HorizonHTMLProposalRenderer 01,reference_generated,False,eval,Evaluation Lab,False,"[""metadata"", ""citation_registry"", ""evidence_qa"", ""evidence_blockers"", ""verified_claims"", ""scientific_synthesis"", ""call_intelligence"", ""call_coverage"", ""proposal_blueprint"", ""truth_graph"", ""evidence_consistency"", ""concept_note"", ""draft_1_1"", ""draft_1_2"", ""draft_2_1"", ""draft_2_2_2_3"", ""draft_3_1"", ""draft_3_2"", ""generate_figure_oro_chain"", ""generate_figure_impact_pathways"", ""generate_figure_workplan"", ""generate_figure_methodology""]","[""metadata"", ""citation_registry"", ""evidence_qa"", ""evidence_blockers"", ""call_coverage"", ""truth_graph"", ""evidence_consistency"", ""concept_note"", ""draft_1_1"", ""draft_1_2"", ""draft_2_1"", ""draft_2_2_2_3"", ""draft_3_1"", ""draft_3_2""]","{""metadata"": ""json"", ""citation_registry"": ""json"", ""evidence_qa"": ""json"", ""evidence_blockers"": ""json"", ""verified_claims"": ""json"", ""scientific_synthesis"": ""text"", ""call_intelligence"": ""json"", ""call_coverage"": ""json"", ""proposal_blueprint"": ""json"", ""truth_graph"": ""json"", ""evidence_consistency"": ""json"", ""concept_note"": ""file"", ""draft_1_1"": ""text"", ""draft_1_2"": ""text"", ""draft_2_1"": ""text"", ""draft_2_2_2_3"": ""text"", ""draft_3_1"": ""text"", ""draft_3_2"": ""text"", ""generate_figure_oro_chain"": ""json"", ""generate_figure_impact_pathways"": ""json"", ""generate_figure_workplan"": ""json"", ""generate_figure_methodology"": ""json""}",declared graph with 23 edge records,[],"[""FigureEmbedder"", ""HorizonDOCXProposalRenderer"", ""HorizonEvaluationAgent"", ""HorizonHTMLProposalRenderer"", ""HumanInLoopAgent"", ""Literal"", ""ProposalSubmissionGate"", ""RouterAgent"", ""ScientificSkillAgent"", ""TextAssemblerAgent"", ""TransformAgent"", ""WorkflowFileLoader""]","[""WorkflowFileLoader""]",[],PASS,True,26,0,0,[],NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,This top-level product mode does not execute workflows.
workflows/reference/generated/horizonhtmlproposalrenderer/example_01.yaml,example_01,Reference HorizonHTMLProposalRenderer 01,reference_generated,False,cost,Cost Management,False,"[""metadata"", ""citation_registry"", ""evidence_qa"", ""evidence_blockers"", ""verified_claims"", ""scientific_synthesis"", ""call_intelligence"", ""call_coverage"", ""proposal_blueprint"", ""truth_graph"", ""evidence_consistency"", ""concept_note"", ""draft_1_1"", ""draft_1_2"", ""draft_2_1"", ""draft_2_2_2_3"", ""draft_3_1"", ""draft_3_2"", ""generate_figure_oro_chain"", ""generate_figure_impact_pathways"", ""generate_figure_workplan"", ""generate_figure_methodology""]","[""metadata"", ""citation_registry"", ""evidence_qa"", ""evidence_blockers"", ""call_coverage"", ""truth_graph"", ""evidence_consistency"", ""concept_note"", ""draft_1_1"", ""draft_1_2"", ""draft_2_1"", ""draft_2_2_2_3"", ""draft_3_1"", ""draft_3_2""]","{""metadata"": ""json"", ""citation_registry"": ""json"", ""evidence_qa"": ""json"", ""evidence_blockers"": ""json"", ""verified_claims"": ""json"", ""scientific_synthesis"": ""text"", ""call_intelligence"": ""json"", ""call_coverage"": ""json"", ""proposal_blueprint"": ""json"", ""truth_graph"": ""json"", ""evidence_consistency"": ""json"", ""concept_note"": ""file"", ""draft_1_1"": ""text"", ""draft_1_2"": ""text"", ""draft_2_1"": ""text"", ""draft_2_2_2_3"": ""text"", ""draft_3_1"": ""text"", ""draft_3_2"": ""text"", ""generate_figure_oro_chain"": ""json"", ""generate_figure_impact_pathways"": ""json"", ""generate_figure_workplan"": ""json"", ""generate_figure_methodology"": ""json""}",declared graph with 23 edge records,[],"[""FigureEmbedder"", ""HorizonDOCXProposalRenderer"", ""HorizonEvaluationAgent"", ""HorizonHTMLProposalRenderer"", ""HumanInLoopAgent"", ""Literal"", ""ProposalSubmissionGate"", ""RouterAgent"", ""ScientificSkillAgent"", ""TextAssemblerAgent"", ""TransformAgent"", ""WorkflowFileLoader""]","[""WorkflowFileLoader""]",[],PASS,True,26,0,0,[],NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,This top-level product mode does not execute workflows.
workflows/reference/generated/horizonhtmlproposalrenderer/example_02.yaml,example_02,Reference HorizonHTMLProposalRenderer 02,reference_generated,False,studio,Workflow Studio,False,"[""metadata"", ""citation_registry"", ""evidence_qa"", ""evidence_blockers"", ""verified_claims"", ""scientific_synthesis"", ""call_intelligence"", ""call_coverage"", ""proposal_blueprint"", ""truth_graph"", ""evidence_consistency"", ""concept_note"", ""draft_1_1"", ""draft_1_2"", ""draft_2_1"", ""draft_2_2_2_3"", ""draft_3_1"", ""draft_3_2"", ""generate_figure_oro_chain"", ""generate_figure_impact_pathways"", ""generate_figure_workplan"", ""generate_figure_methodology""]","[""metadata"", ""citation_registry"", ""evidence_qa"", ""evidence_blockers"", ""call_coverage"", ""truth_graph"", ""evidence_consistency"", ""concept_note"", ""draft_1_1"", ""draft_1_2"", ""draft_2_1"", ""draft_2_2_2_3"", ""draft_3_1"", ""draft_3_2""]","{""metadata"": ""json"", ""citation_registry"": ""json"", ""evidence_qa"": ""json"", ""evidence_blockers"": ""json"", ""verified_claims"": ""json"", ""scientific_synthesis"": ""text"", ""call_intelligence"": ""json"", ""call_coverage"": ""json"", ""proposal_blueprint"": ""json"", ""truth_graph"": ""json"", ""evidence_consistency"": ""json"", ""concept_note"": ""file"", ""draft_1_1"": ""text"", ""draft_1_2"": ""text"", ""draft_2_1"": ""text"", ""draft_2_2_2_3"": ""text"", ""draft_3_1"": ""text"", ""draft_3_2"": ""text"", ""generate_figure_oro_chain"": ""json"", ""generate_figure_impact_pathways"": ""json"", ""generate_figure_workplan"": ""json"", ""generate_figure_methodology"": ""json""}",declared graph with 23 edge records,[],"[""FigureEmbedder"", ""HorizonDOCXProposalRenderer"", ""HorizonEvaluationAgent"", ""HorizonHTMLProposalRenderer"", ""HumanInLoopAgent"", ""Literal"", ""ProposalSubmissionGate"", ""RouterAgent"", ""ScientificSkillAgent"", ""TextAssemblerAgent"", ""TransformAgent"", ""WorkflowFileLoader""]","[""WorkflowFileLoader""]",[],PASS,True,26,0,0,[],NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,Repository support/reference fixture; not listed by the product workflow library.
workflows/reference/generated/horizonhtmlproposalrenderer/example_02.yaml,example_02,Reference HorizonHTMLProposalRenderer 02,reference_generated,False,knowledge,Knowledge Studio,False,"[""metadata"", ""citation_registry"", ""evidence_qa"", ""evidence_blockers"", ""verified_claims"", ""scientific_synthesis"", ""call_intelligence"", ""call_coverage"", ""proposal_blueprint"", ""truth_graph"", ""evidence_consistency"", ""concept_note"", ""draft_1_1"", ""draft_1_2"", ""draft_2_1"", ""draft_2_2_2_3"", ""draft_3_1"", ""draft_3_2"", ""generate_figure_oro_chain"", ""generate_figure_impact_pathways"", ""generate_figure_workplan"", ""generate_figure_methodology""]","[""metadata"", ""citation_registry"", ""evidence_qa"", ""evidence_blockers"", ""call_coverage"", ""truth_graph"", ""evidence_consistency"", ""concept_note"", ""draft_1_1"", ""draft_1_2"", ""draft_2_1"", ""draft_2_2_2_3"", ""draft_3_1"", ""draft_3_2""]","{""metadata"": ""json"", ""citation_registry"": ""json"", ""evidence_qa"": ""json"", ""evidence_blockers"": ""json"", ""verified_claims"": ""json"", ""scientific_synthesis"": ""text"", ""call_intelligence"": ""json"", ""call_coverage"": ""json"", ""proposal_blueprint"": ""json"", ""truth_graph"": ""json"", ""evidence_consistency"": ""json"", ""concept_note"": ""file"", ""draft_1_1"": ""text"", ""draft_1_2"": ""text"", ""draft_2_1"": ""text"", ""draft_2_2_2_3"": ""text"", ""draft_3_1"": ""text"", ""draft_3_2"": ""text"", ""generate_figure_oro_chain"": ""json"", ""generate_figure_impact_pathways"": ""json"", ""generate_figure_workplan"": ""json"", ""generate_figure_methodology"": ""json""}",declared graph with 23 edge records,[],"[""FigureEmbedder"", ""HorizonDOCXProposalRenderer"", ""HorizonEvaluationAgent"", ""HorizonHTMLProposalRenderer"", ""HumanInLoopAgent"", ""Literal"", ""ProposalSubmissionGate"", ""RouterAgent"", ""ScientificSkillAgent"", ""TextAssemblerAgent"", ""TransformAgent"", ""WorkflowFileLoader""]","[""WorkflowFileLoader""]",[],PASS,True,26,0,0,[],NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,This top-level product mode does not execute workflows.
workflows/reference/generated/horizonhtmlproposalrenderer/example_02.yaml,example_02,Reference HorizonHTMLProposalRenderer 02,reference_generated,False,eval,Evaluation Lab,False,"[""metadata"", ""citation_registry"", ""evidence_qa"", ""evidence_blockers"", ""verified_claims"", ""scientific_synthesis"", ""call_intelligence"", ""call_coverage"", ""proposal_blueprint"", ""truth_graph"", ""evidence_consistency"", ""concept_note"", ""draft_1_1"", ""draft_1_2"", ""draft_2_1"", ""draft_2_2_2_3"", ""draft_3_1"", ""draft_3_2"", ""generate_figure_oro_chain"", ""generate_figure_impact_pathways"", ""generate_figure_workplan"", ""generate_figure_methodology""]","[""metadata"", ""citation_registry"", ""evidence_qa"", ""evidence_blockers"", ""call_coverage"", ""truth_graph"", ""evidence_consistency"", ""concept_note"", ""draft_1_1"", ""draft_1_2"", ""draft_2_1"", ""draft_2_2_2_3"", ""draft_3_1"", ""draft_3_2""]","{""metadata"": ""json"", ""citation_registry"": ""json"", ""evidence_qa"": ""json"", ""evidence_blockers"": ""json"", ""verified_claims"": ""json"", ""scientific_synthesis"": ""text"", ""call_intelligence"": ""json"", ""call_coverage"": ""json"", ""proposal_blueprint"": ""json"", ""truth_graph"": ""json"", ""evidence_consistency"": ""json"", ""concept_note"": ""file"", ""draft_1_1"": ""text"", ""draft_1_2"": ""text"", ""draft_2_1"": ""text"", ""draft_2_2_2_3"": ""text"", ""draft_3_1"": ""text"", ""draft_3_2"": ""text"", ""generate_figure_oro_chain"": ""json"", ""generate_figure_impact_pathways"": ""json"", ""generate_figure_workplan"": ""json"", ""generate_figure_methodology"": ""json""}",declared graph with 23 edge records,[],"[""FigureEmbedder"", ""HorizonDOCXProposalRenderer"", ""HorizonEvaluationAgent"", ""HorizonHTMLProposalRenderer"", ""HumanInLoopAgent"", ""Literal"", ""ProposalSubmissionGate"", ""RouterAgent"", ""ScientificSkillAgent"", ""TextAssemblerAgent"", ""TransformAgent"", ""WorkflowFileLoader""]","[""WorkflowFileLoader""]",[],PASS,True,26,0,0,[],NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,This top-level product mode does not execute workflows.
workflows/reference/generated/horizonhtmlproposalrenderer/example_02.yaml,example_02,Reference HorizonHTMLProposalRenderer 02,reference_generated,False,cost,Cost Management,False,"[""metadata"", ""citation_registry"", ""evidence_qa"", ""evidence_blockers"", ""verified_claims"", ""scientific_synthesis"", ""call_intelligence"", ""call_coverage"", ""proposal_blueprint"", ""truth_graph"", ""evidence_consistency"", ""concept_note"", ""draft_1_1"", ""draft_1_2"", ""draft_2_1"", ""draft_2_2_2_3"", ""draft_3_1"", ""draft_3_2"", ""generate_figure_oro_chain"", ""generate_figure_impact_pathways"", ""generate_figure_workplan"", ""generate_figure_methodology""]","[""metadata"", ""citation_registry"", ""evidence_qa"", ""evidence_blockers"", ""call_coverage"", ""truth_graph"", ""evidence_consistency"", ""concept_note"", ""draft_1_1"", ""draft_1_2"", ""draft_2_1"", ""draft_2_2_2_3"", ""draft_3_1"", ""draft_3_2""]","{""metadata"": ""json"", ""citation_registry"": ""json"", ""evidence_qa"": ""json"", ""evidence_blockers"": ""json"", ""verified_claims"": ""json"", ""scientific_synthesis"": ""text"", ""call_intelligence"": ""json"", ""call_coverage"": ""json"", ""proposal_blueprint"": ""json"", ""truth_graph"": ""json"", ""evidence_consistency"": ""json"", ""concept_note"": ""file"", ""draft_1_1"": ""text"", ""draft_1_2"": ""text"", ""draft_2_1"": ""text"", ""draft_2_2_2_3"": ""text"", ""draft_3_1"": ""text"", ""draft_3_2"": ""text"", ""generate_figure_oro_chain"": ""json"", ""generate_figure_impact_pathways"": ""json"", ""generate_figure_workplan"": ""json"", ""generate_figure_methodology"": ""json""}",declared graph with 23 edge records,[],"[""FigureEmbedder"", ""HorizonDOCXProposalRenderer"", ""HorizonEvaluationAgent"", ""HorizonHTMLProposalRenderer"", ""HumanInLoopAgent"", ""Literal"", ""ProposalSubmissionGate"", ""RouterAgent"", ""ScientificSkillAgent"", ""TextAssemblerAgent"", ""TransformAgent"", ""WorkflowFileLoader""]","[""WorkflowFileLoader""]",[],PASS,True,26,0,0,[],NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,This top-level product mode does not execute workflows.
workflows/reference/generated/horizonhtmlproposalrenderer/example_03.yaml,example_03,Reference HorizonHTMLProposalRenderer 03,reference_generated,False,studio,Workflow Studio,False,"[""metadata"", ""citation_registry"", ""evidence_qa"", ""evidence_blockers"", ""verified_claims"", ""scientific_synthesis"", ""call_intelligence"", ""call_coverage"", ""proposal_blueprint"", ""truth_graph"", ""evidence_consistency"", ""concept_note"", ""draft_1_1"", ""draft_1_2"", ""draft_2_1"", ""draft_2_2_2_3"", ""draft_3_1"", ""draft_3_2"", ""generate_figure_oro_chain"", ""generate_figure_impact_pathways"", ""generate_figure_workplan"", ""generate_figure_methodology""]","[""metadata"", ""citation_registry"", ""evidence_qa"", ""evidence_blockers"", ""call_coverage"", ""truth_graph"", ""evidence_consistency"", ""concept_note"", ""draft_1_1"", ""draft_1_2"", ""draft_2_1"", ""draft_2_2_2_3"", ""draft_3_1"", ""draft_3_2""]","{""metadata"": ""json"", ""citation_registry"": ""json"", ""evidence_qa"": ""json"", ""evidence_blockers"": ""json"", ""verified_claims"": ""json"", ""scientific_synthesis"": ""text"", ""call_intelligence"": ""json"", ""call_coverage"": ""json"", ""proposal_blueprint"": ""json"", ""truth_graph"": ""json"", ""evidence_consistency"": ""json"", ""concept_note"": ""file"", ""draft_1_1"": ""text"", ""draft_1_2"": ""text"", ""draft_2_1"": ""text"", ""draft_2_2_2_3"": ""text"", ""draft_3_1"": ""text"", ""draft_3_2"": ""text"", ""generate_figure_oro_chain"": ""json"", ""generate_figure_impact_pathways"": ""json"", ""generate_figure_workplan"": ""json"", ""generate_figure_methodology"": ""json""}",declared graph with 23 edge records,[],"[""FigureEmbedder"", ""HorizonDOCXProposalRenderer"", ""HorizonEvaluationAgent"", ""HorizonHTMLProposalRenderer"", ""HumanInLoopAgent"", ""Literal"", ""ProposalSubmissionGate"", ""RouterAgent"", ""ScientificSkillAgent"", ""TextAssemblerAgent"", ""TransformAgent"", ""WorkflowFileLoader""]","[""WorkflowFileLoader""]",[],PASS,True,26,0,0,[],NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,Repository support/reference fixture; not listed by the product workflow library.
workflows/reference/generated/horizonhtmlproposalrenderer/example_03.yaml,example_03,Reference HorizonHTMLProposalRenderer 03,reference_generated,False,knowledge,Knowledge Studio,False,"[""metadata"", ""citation_registry"", ""evidence_qa"", ""evidence_blockers"", ""verified_claims"", ""scientific_synthesis"", ""call_intelligence"", ""call_coverage"", ""proposal_blueprint"", ""truth_graph"", ""evidence_consistency"", ""concept_note"", ""draft_1_1"", ""draft_1_2"", ""draft_2_1"", ""draft_2_2_2_3"", ""draft_3_1"", ""draft_3_2"", ""generate_figure_oro_chain"", ""generate_figure_impact_pathways"", ""generate_figure_workplan"", ""generate_figure_methodology""]","[""metadata"", ""citation_registry"", ""evidence_qa"", ""evidence_blockers"", ""call_coverage"", ""truth_graph"", ""evidence_consistency"", ""concept_note"", ""draft_1_1"", ""draft_1_2"", ""draft_2_1"", ""draft_2_2_2_3"", ""draft_3_1"", ""draft_3_2""]","{""metadata"": ""json"", ""citation_registry"": ""json"", ""evidence_qa"": ""json"", ""evidence_blockers"": ""json"", ""verified_claims"": ""json"", ""scientific_synthesis"": ""text"", ""call_intelligence"": ""json"", ""call_coverage"": ""json"", ""proposal_blueprint"": ""json"", ""truth_graph"": ""json"", ""evidence_consistency"": ""json"", ""concept_note"": ""file"", ""draft_1_1"": ""text"", ""draft_1_2"": ""text"", ""draft_2_1"": ""text"", ""draft_2_2_2_3"": ""text"", ""draft_3_1"": ""text"", ""draft_3_2"": ""text"", ""generate_figure_oro_chain"": ""json"", ""generate_figure_impact_pathways"": ""json"", ""generate_figure_workplan"": ""json"", ""generate_figure_methodology"": ""json""}",declared graph with 23 edge records,[],"[""FigureEmbedder"", ""HorizonDOCXProposalRenderer"", ""HorizonEvaluationAgent"", ""HorizonHTMLProposalRenderer"", ""HumanInLoopAgent"", ""Literal"", ""ProposalSubmissionGate"", ""RouterAgent"", ""ScientificSkillAgent"", ""TextAssemblerAgent"", ""TransformAgent"", ""WorkflowFileLoader""]","[""WorkflowFileLoader""]",[],PASS,True,26,0,0,[],NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,This top-level product mode does not execute workflows.
workflows/reference/generated/horizonhtmlproposalrenderer/example_03.yaml,example_03,Reference HorizonHTMLProposalRenderer 03,reference_generated,False,eval,Evaluation Lab,False,"[""metadata"", ""citation_registry"", ""evidence_qa"", ""evidence_blockers"", ""verified_claims"", ""scientific_synthesis"", ""call_intelligence"", ""call_coverage"", ""proposal_blueprint"", ""truth_graph"", ""evidence_consistency"", ""concept_note"", ""draft_1_1"", ""draft_1_2"", ""draft_2_1"", ""draft_2_2_2_3"", ""draft_3_1"", ""draft_3_2"", ""generate_figure_oro_chain"", ""generate_figure_impact_pathways"", ""generate_figure_workplan"", ""generate_figure_methodology""]","[""metadata"", ""citation_registry"", ""evidence_qa"", ""evidence_blockers"", ""call_coverage"", ""truth_graph"", ""evidence_consistency"", ""concept_note"", ""draft_1_1"", ""draft_1_2"", ""draft_2_1"", ""draft_2_2_2_3"", ""draft_3_1"", ""draft_3_2""]","{""metadata"": ""json"", ""citation_registry"": ""json"", ""evidence_qa"": ""json"", ""evidence_blockers"": ""json"", ""verified_claims"": ""json"", ""scientific_synthesis"": ""text"", ""call_intelligence"": ""json"", ""call_coverage"": ""json"", ""proposal_blueprint"": ""json"", ""truth_graph"": ""json"", ""evidence_consistency"": ""json"", ""concept_note"": ""file"", ""draft_1_1"": ""text"", ""draft_1_2"": ""text"", ""draft_2_1"": ""text"", ""draft_2_2_2_3"": ""text"", ""draft_3_1"": ""text"", ""draft_3_2"": ""text"", ""generate_figure_oro_chain"": ""json"", ""generate_figure_impact_pathways"": ""json"", ""generate_figure_workplan"": ""json"", ""generate_figure_methodology"": ""json""}",declared graph with 23 edge records,[],"[""FigureEmbedder"", ""HorizonDOCXProposalRenderer"", ""HorizonEvaluationAgent"", ""HorizonHTMLProposalRenderer"", ""HumanInLoopAgent"", ""Literal"", ""ProposalSubmissionGate"", ""RouterAgent"", ""ScientificSkillAgent"", ""TextAssemblerAgent"", ""TransformAgent"", ""WorkflowFileLoader""]","[""WorkflowFileLoader""]",[],PASS,True,26,0,0,[],NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,This top-level product mode does not execute workflows.
workflows/reference/generated/horizonhtmlproposalrenderer/example_03.yaml,example_03,Reference HorizonHTMLProposalRenderer 03,reference_generated,False,cost,Cost Management,False,"[""metadata"", ""citation_registry"", ""evidence_qa"", ""evidence_blockers"", ""verified_claims"", ""scientific_synthesis"", ""call_intelligence"", ""call_coverage"", ""proposal_blueprint"", ""truth_graph"", ""evidence_consistency"", ""concept_note"", ""draft_1_1"", ""draft_1_2"", ""draft_2_1"", ""draft_2_2_2_3"", ""draft_3_1"", ""draft_3_2"", ""generate_figure_oro_chain"", ""generate_figure_impact_pathways"", ""generate_figure_workplan"", ""generate_figure_methodology""]","[""metadata"", ""citation_registry"", ""evidence_qa"", ""evidence_blockers"", ""call_coverage"", ""truth_graph"", ""evidence_consistency"", ""concept_note"", ""draft_1_1"", ""draft_1_2"", ""draft_2_1"", ""draft_2_2_2_3"", ""draft_3_1"", ""draft_3_2""]","{""metadata"": ""json"", ""citation_registry"": ""json"", ""evidence_qa"": ""json"", ""evidence_blockers"": ""json"", ""verified_claims"": ""json"", ""scientific_synthesis"": ""text"", ""call_intelligence"": ""json"", ""call_coverage"": ""json"", ""proposal_blueprint"": ""json"", ""truth_graph"": ""json"", ""evidence_consistency"": ""json"", ""concept_note"": ""file"", ""draft_1_1"": ""text"", ""draft_1_2"": ""text"", ""draft_2_1"": ""text"", ""draft_2_2_2_3"": ""text"", ""draft_3_1"": ""text"", ""draft_3_2"": ""text"", ""generate_figure_oro_chain"": ""json"", ""generate_figure_impact_pathways"": ""json"", ""generate_figure_workplan"": ""json"", ""generate_figure_methodology"": ""json""}",declared graph with 23 edge records,[],"[""FigureEmbedder"", ""HorizonDOCXProposalRenderer"", ""HorizonEvaluationAgent"", ""HorizonHTMLProposalRenderer"", ""HumanInLoopAgent"", ""Literal"", ""ProposalSubmissionGate"", ""RouterAgent"", ""ScientificSkillAgent"", ""TextAssemblerAgent"", ""TransformAgent"", ""WorkflowFileLoader""]","[""WorkflowFileLoader""]",[],PASS,True,26,0,0,[],NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,This top-level product mode does not execute workflows.
workflows/reference/generated/horizonhtmlproposalrenderer/example_04.yaml,example_04,Reference HorizonHTMLProposalRenderer 04,reference_generated,False,studio,Workflow Studio,False,"[""metadata"", ""citation_registry"", ""evidence_qa"", ""evidence_blockers"", ""verified_claims"", ""scientific_synthesis"", ""call_intelligence"", ""call_coverage"", ""proposal_blueprint"", ""truth_graph"", ""evidence_consistency"", ""concept_note"", ""draft_1_1"", ""draft_1_2"", ""draft_2_1"", ""draft_2_2_2_3"", ""draft_3_1"", ""draft_3_2"", ""generate_figure_oro_chain"", ""generate_figure_impact_pathways"", ""generate_figure_workplan"", ""generate_figure_methodology""]","[""metadata"", ""citation_registry"", ""evidence_qa"", ""evidence_blockers"", ""call_coverage"", ""truth_graph"", ""evidence_consistency"", ""concept_note"", ""draft_1_1"", ""draft_1_2"", ""draft_2_1"", ""draft_2_2_2_3"", ""draft_3_1"", ""draft_3_2""]","{""metadata"": ""json"", ""citation_registry"": ""json"", ""evidence_qa"": ""json"", ""evidence_blockers"": ""json"", ""verified_claims"": ""json"", ""scientific_synthesis"": ""text"", ""call_intelligence"": ""json"", ""call_coverage"": ""json"", ""proposal_blueprint"": ""json"", ""truth_graph"": ""json"", ""evidence_consistency"": ""json"", ""concept_note"": ""file"", ""draft_1_1"": ""text"", ""draft_1_2"": ""text"", ""draft_2_1"": ""text"", ""draft_2_2_2_3"": ""text"", ""draft_3_1"": ""text"", ""draft_3_2"": ""text"", ""generate_figure_oro_chain"": ""json"", ""generate_figure_impact_pathways"": ""json"", ""generate_figure_workplan"": ""json"", ""generate_figure_methodology"": ""json""}",declared graph with 23 edge records,[],"[""FigureEmbedder"", ""HorizonDOCXProposalRenderer"", ""HorizonEvaluationAgent"", ""HorizonHTMLProposalRenderer"", ""HumanInLoopAgent"", ""Literal"", ""ProposalSubmissionGate"", ""RouterAgent"", ""ScientificSkillAgent"", ""TextAssemblerAgent"", ""TransformAgent"", ""WorkflowFileLoader""]","[""WorkflowFileLoader""]",[],PASS,True,26,0,0,[],NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,Repository support/reference fixture; not listed by the product workflow library.
